square_id,total_internet_traffic
5011,42332.7405401
5012,61641.9902811
5013,68971.3344331
5014,63323.6646297
5015,54743.7425755
5016,66122.3692973
5017,84940.7876225
5018,207106.558387
5019,221025.135241
5020,271082.420276
5021,249458.45216
5022,241583.791108
5023,233725.087758
5024,224042.126644
5025,374594.826177
5026,1360606.15324
5027,1572985.98179
5028,402152.062622
5029,389946.02902
5030,665048.141681
5031,540748.426678
5032,275015.591795
5033,269205.296015
5034,266284.563385
5035,242019.371854
5036,202819.440599
5037,202819.440599
5038,296640.359542
5039,772597.097029
5040,820823.945894
5041,945706.832512
5042,737142.065042
5043,810689.709392
5044,729330.438165
5045,1055658.5469
5046,2905406.81361
5047,3494901.41242
5048,3047392.98769
5049,2128469.23651
5050,1288389.8562
5051,1590471.76234
5052,2460721.45069
5053,3599695.26561
5054,2690139.69963
5055,4242753.48977
5056,4683499.87966
5057,2867518.36615
5058,3512163.27733
5059,10374676.4241
5060,4487140.58829
5061,8791242.657
5062,4582154.17688
5063,4470767.7013
5064,2880833.86673
5065,1501213.86763
5066,627358.596632
5067,2132764.11417
5068,4654946.82858
5069,3181757.48368
5070,2890381.73176
5071,2340104.84295
5072,3836244.29358
5073,3369854.74459
5074,661290.234589
5075,103233.355123
5076,94915.6171913
5077,341387.83436
5078,448235.401404
5079,428276.675925
5080,483195.861222
5081,352544.13143
5082,222851.109703
5083,156327.430229
5084,160149.449922
5085,165493.011854
5086,130014.271874
5087,123994.682932
5088,350733.453461
5089,1353094.6458
5090,1090602.114
5091,914204.669097
5092,25517.894614
5093,25517.894614
5094,43329.4563739
5095,46997.9979552
5096,38819.264127
5097,44964.0042827
5098,103686.60011
5099,271415.170793
5100,248803.63505
5101,79631.052997
5102,56255.8168423
5103,24736.5918075
5104,16248.7338012
5105,15752.3924737
5106,11737.9841627
5107,12797.1512925
5108,12839.6587781
5109,12021.2610409
5110,18168.0070693
5111,72299.7876474
5112,64935.8159738
5113,68429.4173372
5114,69915.6189833
5115,65077.0926859
5116,99424.9939785
5117,199158.056124
5118,219229.016755
5119,207106.558387
5120,212340.729838
5121,229166.156465
5122,244565.947611
5123,256402.998718
5124,351124.650711
5125,432473.658085
5126,462679.280312
5127,522033.469486
5128,475066.473166
5129,285249.614539
5130,488237.394417
5131,374072.229649
5132,269205.296015
5133,269205.296015
5134,265639.597043
5135,243842.458348
5136,219983.659579
5137,202819.440599
5138,152894.485592
5139,260644.129852
5140,651613.520258
5141,890085.128511
5142,997676.799982
5143,2009861.95324
5144,1441296.89852
5145,2005446.7515
5146,3016271.22065
5147,3756181.02479
5148,4069718.50142
5149,2806772.81485
5150,2365089.48348
5151,3676153.12699
5152,3112476.46154
5153,2401505.94994
5154,4271527.58698
5155,5053436.19343
5156,5916547.18506
5157,4524806.47775
5158,5287635.75897
5159,8098472.93168
5160,4936360.83696
5161,11970095.704
5162,6927655.11319
5163,6337206.80836
5164,3071678.2056
5165,904807.422518
5166,746647.882742
5167,770429.767294
5168,2996713.91177
5169,2925063.43874
5170,3008755.95054
5171,2394387.82289
5172,2650273.18879
5173,1857104.64899
5174,951127.483067
5175,450969.437141
5176,91715.7310366
5177,240432.882654
5178,330591.449836
5179,444156.172254
5180,530885.599869
5181,493400.302891
5182,187473.355835
5183,134414.487421
5184,130281.629828
5185,89519.9126367
5186,75141.7746178
5187,93115.2538439
5188,144442.374257
5189,213658.199698
5190,201380.223302
5191,160265.024796
5192,25517.894614
5193,25517.894614
5194,50977.7226987
5195,85601.9871842
5196,102302.327141
5197,135452.453505
5198,235311.862349
5199,277719.903443
5200,307562.632121
5201,68315.9796344
5202,65209.4823736
5203,18021.2665326
5204,12674.3014617
5205,16222.8053294
5206,11445.7925063
5207,11676.873834
5208,12513.8535835
5209,10640.9625152
5210,9159.92593265
5211,67652.2625343
5212,47336.9759116
5213,92010.6579788
5214,136715.114226
5215,169227.128327
5216,276626.103056
5217,264062.637608
5218,276636.562394
5219,309883.685141
5220,308713.537088
5221,238816.475632
5222,231529.085261
5223,290508.913889
5224,361262.219894
5225,431041.151766
5226,452346.434582
5227,331032.261435
5228,393799.601336
5229,402903.858892
5230,442951.921637
5231,327103.963049
5232,266792.98626
5233,265838.411204
5234,336480.019824
5235,358329.644071
5236,237801.483942
5237,154953.443812
5238,2606.66150694
5239,0
5240,541194.46748
5241,839227.843322
5242,742596.444711
5243,1139216.48584
5244,1924102.22948
5245,2101571.92314
5246,2342572.19493
5247,2671679.32436
5248,4059805.10735
5249,3173234.25926
5250,2178294.15318
5251,3312622.04841
5252,4060481.45297
5253,2088627.62168
5254,4016497.16272
5255,6132866.10351
5256,7061335.94434
5257,4202568.85352
5258,7958439.00489
5259,9696479.75324
5260,4524930.99328
5261,5916681.98747
5262,7616294.34708
5263,6368915.87921
5264,2830401.56798
5265,779705.727944
5266,1302064.51249
5267,3533923.63257
5268,3515126.35516
5269,3585285.20801
5270,3125171.96186
5271,2563418.18579
5272,1859690.65054
5273,1837254.00275
5274,923406.784828
5275,722813.27141
5276,406735.659428
5277,963580.779406
5278,547133.27849
5279,593758.654932
5280,632327.724707
5281,472997.053915
5282,260718.174143
5283,138153.074276
5284,53996.2650148
5285,54308.3156866
5286,62781.3210151
5287,62573.6347544
5288,83397.4925253
5289,167266.991
5290,210908.459138
5291,210069.735847
5292,117389.420624
5293,55942.2364099
5294,74974.8983282
5295,124010.923733
5296,136125.211891
5297,207496.748978
5298,261851.745514
5299,273985.652061
5300,281527.409616
5301,65835.9014284
5302,73456.9257107
5303,23673.2285573
5304,11737.9841627
5305,11737.9841627
5306,11577.5722576
5307,11737.9841627
5308,11597.6366044
5309,10817.3411036
5310,10531.4889051
5311,27998.8659738
5312,36750.6044683
5313,38578.3080074
5314,197011.501762
5315,258717.271005
5316,274016.567807
5317,276584.916189
5318,304604.211025
5319,362702.654337
5320,388888.012896
5321,288875.239942
5322,243040.927542
5323,298798.094706
5324,293689.554293
5325,336393.395528
5326,286040.013305
5327,281519.860692
5328,267140.248477
5329,237466.435677
5330,246615.212358
5331,151532.801609
5332,205630.784635
5333,268891.217446
5334,404047.708888
5335,396922.953523
5336,224915.995447
5337,326237.453414
5338,5008.61235132
5339,0
5340,203993.846529
5341,723654.242988
5342,831191.75561
5343,1030634.31293
5344,1996327.40285
5345,1800104.22493
5346,1627082.90214
5347,1927631.6122
5348,3451325.83594
5349,4332453.03352
5350,2287198.3862
5351,2346547.28518
5352,2596949.12204
5353,2313822.09501
5354,2479216.71295
5355,1729596.58139
5356,2238626.50669
5357,1047340.92147
5358,4237760.67982
5359,4731485.94183
5360,4677940.37383
5361,5414820.6968
5362,2724875.17243
5363,2845237.67343
5364,1067526.63424
5365,466443.474581
5366,1390122.45909
5367,4594313.44828
5368,3472046.6267
5369,2311899.03198
5370,2551484.06078
5371,1998376.13892
5372,2434323.9198
5373,791349.675148
5374,684381.310354
5375,1009948.50401
5376,950765.461766
5377,628759.082134
5378,1049784.07803
5379,813299.921754
5380,726274.21051
5381,731122.630306
5382,422742.883879
5383,100253.228939
5384,75216.1978383
5385,68751.9828218
5386,62703.7086086
5387,62781.3210151
5388,72249.8209267
5389,171036.318256
5390,192506.398379
5391,192506.398379
5392,192506.398379
5393,164073.991203
5394,132092.191716
5395,125794.801358
5396,133791.140496
5397,146408.300043
5398,275023.9378
5399,268602.519058
5400,297191.145519
5401,69731.5101177
5402,67943.9667802
5403,25297.5966848
5404,11737.9841627
5405,11737.9841627
5406,11737.9841627
5407,11224.2702844
5408,11174.6118963
5409,9734.63245776
5410,12729.5643518
5411,40036.7230817
5412,41606.2811556
5413,39898.8155624
5414,46686.7651438
5415,231648.997423
5416,235659.215303
5417,280129.792968
5418,359128.703008
5419,369340.549089
5420,319188.067788
5421,264866.946826
5422,299482.603149
5423,314165.645359
5424,289253.501289
5425,301499.536074
5426,291585.467434
5427,259082.962191
5428,252456.603983
5429,143897.545614
5430,94504.1138811
5431,66263.101248
5432,68763.1631963
5433,141349.958714
5434,178025.455221
5435,181314.186991
5436,186867.756371
5437,720459.464528
5438,92849.6245093
5439,32342.5542817
5440,241239.627361
5441,713127.886392
5442,958515.260164
5443,409769.667134
5444,1547304.8914
5445,1948510.80021
5446,1672039.36156
5447,1500658.25778
5448,1830898.12973
5449,2886993.85957
5450,2643141.86189
5451,2161832.48895
5452,2780979.59539
5453,2904340.09497
5454,1789755.38055
5455,1387655.74591
5456,1424161.25003
5457,1956940.98079
5458,4781860.59242
5459,2989481.68275
5460,4091901.73608
5461,4672604.49682
5462,2963372.84427
5463,1677792.14107
5464,902815.458107
5465,544721.390249
5466,1735332.61818
5467,4989533.77141
5468,3421291.64369
5469,2242067.10515
5470,2005885.53386
5471,1478239.26954
5472,1200891.30056
5473,355118.709455
5474,425985.668083
5475,915221.788718
5476,679535.212648
5477,364833.058348
5478,604303.440145
5479,711071.107262
5480,755301.05673
5481,655685.958141
5482,391654.581935
5483,116529.940775
5484,76086.4462805
5485,75698.4328727
5486,69525.3915497
5487,74409.5878057
5488,78324.2506217
5489,164518.125668
5490,192506.398379
5491,192506.398379
5492,199447.655846
5493,179724.158443
5494,143251.284746
5495,125794.801358
5496,125794.801358
5497,138009.24624
5498,258214.587333
5499,268602.519058
5500,295619.465457
5501,67943.9667802
5502,67943.9667802
5503,33249.0578794
5504,15575.3795989
5505,11737.9841627
5506,11737.9841627
5507,11737.9841627
5508,10693.4738336
5509,17686.4266538
5510,35671.3131447
5511,40871.7877715
5512,39857.6616024
5513,39842.3472282
5514,39898.8106223
5515,54923.0376351
5516,116758.047903
5517,203339.067601
5518,254326.712907
5519,221552.54819
5520,187965.104209
5521,259358.43039
5522,275411.114744
5523,262051.837369
5524,298055.46757
5525,425134.608552
5526,524346.316843
5527,354606.28241
5528,214163.931621
5529,72369.6625752
5530,66521.1073735
5531,66521.1073735
5532,66521.1073735
5533,134737.467954
5534,152798.988427
5535,152796.418431
5536,152676.1848
5537,116533.724076
5538,131984.877061
5539,184187.96847
5540,248071.296866
5541,431083.236326
5542,293812.066927
5543,1342776.47275
5544,2118722.37279
5545,1985240.42989
5546,2272964.67512
5547,2057756.13633
5548,1474983.24466
5549,1102644.94309
5550,1138648.01975
5551,1604562.27585
5552,1896811.76445
5553,2006773.02713
5554,1999218.14133
5555,1856214.06233
5556,1845513.64452
5557,1683264.23239
5558,1801998.41887
5559,3409547.82963
5560,3278345.31021
5561,3173630.26974
5562,3544807.53223
5563,1871552.83559
5564,1036256.53914
5565,1079474.5648
5566,3748442.19935
5567,6370920.8526
5568,4231293.33387
5569,2594618.62078
5570,2733542.7031
5571,2001974.29478
5572,1416538.99713
5573,525978.729805
5574,483272.28919
5575,498262.346087
5576,500347.840401
5577,464810.483658
5578,632940.723488
5579,648582.814054
5580,653131.007479
5581,349460.801425
5582,201586.588666
5583,211222.324666
5584,109739.509807
5585,92093.0630718
5586,82928.8221168
5587,88725.6591207
5588,91399.0061575
5589,168018.771557
5590,222057.317374
5591,200820.067841
5592,200386.738326
5593,179496.612797
5594,145890.963988
5595,127119.949619
5596,125794.801358
5597,136933.858947
5598,295202.333689
5599,334499.093813
5600,329112.418641
5601,67943.9667802
5602,67943.9667802
5603,34760.1219325
5604,23536.8181179
5605,11740.1564765
5606,11739.4554601
5607,17250.1986957
5608,23984.449184
5609,36631.2282876
5610,39919.4963197
5611,67594.7134256
5612,50099.0328815
5613,39609.3241665
5614,39463.9147012
5615,43067.678524
5616,52526.9241073
5617,52459.6173334
5618,55041.2273982
5619,54826.9224463
5620,50469.958581
5621,98533.6022241
5622,213960.717573
5623,175452.023847
5624,197538.249537
5625,523149.547249
5626,514583.061321
5627,345471.724122
5628,147667.277822
5629,66521.0960848
5630,66521.1073735
5631,66521.1073735
5632,66521.1073735
5633,134738.046026
5634,152798.988427
5635,152795.271837
5636,397833.305219
5637,447812.00853
5638,132719.715346
5639,268196.581157
5640,281103.903673
5641,147225.385347
5642,241676.4775
5643,2032731.23399
5644,2282602.99035
5645,1885959.35148
5646,2607065.487
5647,2185820.16171
5648,628490.896851
5649,485278.528315
5650,1190548.26472
5651,1764287.58443
5652,2519625.01119
5653,2700063.14613
5654,2121131.35386
5655,1952256.32429
5656,2220893.6361
5657,1656525.2315
5658,4091693.97519
5659,3984371.9997
5660,2721456.17988
5661,3207751.56897
5662,3271005.36537
5663,691274.14415
5664,727174.579246
5665,1200006.58018
5666,1517779.12902
5667,3552859.16359
5668,3098876.59155
5669,2940832.01442
5670,3380308.07309
5671,2232816.37095
5672,1690357.72216
5673,622442.861734
5674,560839.131494
5675,481726.305393
5676,496301.024559
5677,485743.215575
5678,476524.224532
5679,670495.988075
5680,407102.671556
5681,203057.645099
5682,201090.75826
5683,199829.091957
5684,230020.26078
5685,229793.105856
5686,225783.7626
5687,212442.597877
5688,213014.92922
5689,225597.277453
5690,214209.293816
5691,192506.398379
5692,211604.0971
5693,240447.503878
5694,225492.192372
5695,212666.584551
5696,191307.828257
5697,294925.975775
5698,398018.995867
5699,390092.813683
5700,441919.241207
5701,79915.8046741
5702,107606.057947
5703,31361.3373498
5704,11740.8518394
5705,14036.7499214
5706,28088.8527046
5707,35987.9799125
5708,36943.5472257
5709,36943.4743037
5710,44122.1347538
5711,84391.8733267
5712,81908.3743892
5713,55499.4728091
5714,47491.9912207
5715,43429.8409421
5716,50454.0532298
5717,49650.8966568
5718,50414.789361
5719,51401.2144928
5720,57025.2650735
5721,53248.594501
5722,89115.9980525
5723,142589.523875
5724,113640.094729
5725,393175.077563
5726,202478.081601
5727,79588.3064437
5728,74368.9372959
5729,66520.7788947
5730,66520.8625071
5731,66521.1073735
5732,62760.3506129
5733,101821.296052
5734,156474.484166
5735,156217.295328
5736,325647.603593
5737,426978.80375
5738,64852.5034977
5739,244246.317561
5740,292206.270686
5741,51060.1240406
5742,138214.607751
5743,1970645.34589
5744,2557113.50926
5745,2511347.51261
5746,1738455.85648
5747,915678.157015
5748,567419.315217
5749,589917.271124
5750,1825861.06293
5751,2425390.44556
5752,3805955.02854
5753,3348361.60806
5754,3466414.81834
5755,2199252.19718
5756,2328222.89225
5757,3964894.48295
5758,6518020.11249
5759,3168209.52542
5760,3002485.63911
5761,3124351.36784
5762,2771548.75735
5763,1009919.89806
5764,1290649.61291
5765,4096322.25505
5766,3880920.61995
5767,3232022.22976
5768,2569725.86192
5769,3365354.90672
5770,3200503.85368
5771,2135229.93004
5772,3348414.21782
5773,2992906.12044
5774,1034327.83137
5775,644639.447145
5776,579623.366179
5777,521401.864527
5778,703807.906425
5779,741570.916025
5780,546590.552596
5781,280383.008945
5782,203057.645099
5783,246392.40532
5784,223292.184789
5785,211540.07192
5786,216480.222077
5787,218289.733254
5788,219466.907947
5789,178202.3252
5790,105272.786952
5791,101579.043588
5792,100492.732259
5793,249387.638778
5794,289737.34553
5795,221636.530601
5796,221636.530601
5797,275284.509657
5798,382607.380501
5799,392338.656592
5800,422462.977291
5801,194453.694023
5802,183222.844316
5803,81465.0293036
5804,38055.0934342
5805,37568.3483025
5806,42136.1276496
5807,36739.8479317
5808,36033.486837
5809,38738.8488399
5810,64176.0447006
5811,72180.2423377
5812,84872.5075111
5813,78704.2420716
5814,62216.1728306
5815,58703.6032152
5816,74315.0086665
5817,65311.1689758
5818,49965.0894511
5819,48022.0481169
5820,56227.3760471
5821,56250.2714193
5822,59963.404736
5823,83391.7584053
5824,79148.4352583
5825,131579.492449
5826,73278.2428653
5827,78153.9296341
5828,78390.7981863
5829,70639.2823346
5830,71195.814312
5831,50115.2817106
5832,33491.5577763
5833,28132.7253218
5834,65114.1059345
5835,169634.084619
5836,149940.534613
5837,42667.6678681
5838,32972.981102
5839,54231.1371052
5840,111893.518541
5841,92697.7199116
5842,89719.3419142
5843,978414.788552
5844,2035206.10226
5845,2117288.73419
5846,1244795.98719
5847,979917.992142
5848,602727.67671
5849,710325.929327
5850,1972128.25112
5851,2486121.85658
5852,2477290.14405
5853,3136881.46051
5854,5209779.27314
5855,3933271.11556
5856,4779668.88935
5857,7392425.60502
5858,4331643.92047
5859,3639410.51895
5860,3640966.43296
5861,3967807.07841
5862,4033822.81704
5863,1907003.12426
5864,1258228.5772
5865,2673667.99037
5866,3738350.0379
5867,3672490.81125
5868,3491943.55036
5869,2826367.32901
5870,2608298.0007
5871,2317496.34348
5872,3034960.47455
5873,2740515.0971
5874,870581.897386
5875,799079.421272
5876,918037.381792
5877,1120920.65494
5878,1045492.03804
5879,634683.456667
5880,571929.558725
5881,359430.750504
5882,207903.725977
5883,221131.364881
5884,207976.731898
5885,215037.975731
5886,200263.469512
5887,182182.642424
5888,180820.110706
5889,74169.7410342
5890,68518.1249422
5891,69615.3779816
5892,69302.9391607
5893,125226.199705
5894,198437.621023
5895,221636.530601
5896,221636.530601
5897,221636.530601
5898,267234.218474
5899,423965.409571
5900,288186.976109
5901,218834.435215
5902,132816.807539
5903,118129.496811
5904,120829.151664
5905,56866.2406571
5906,46496.5410823
5907,36408.987837
5908,36943.693861
5909,53824.8950307
5910,72223.9196658
5911,72223.9196658
5912,97114.2537536
5913,78097.1518559
5914,61355.9581578
5915,69498.1809309
5916,87417.2028897
5917,84158.9952478
5918,74859.8938377
5919,58917.0018382
5920,65191.1158595
5921,38098.5124311
5922,34227.4986337
5923,34482.4142241
5924,34482.4142241
5925,56757.1567848
5926,67249.5635724
5927,73394.4077864
5928,82503.9316764
5929,65598.1965709
5930,40680.4563074
5931,28132.7253218
5932,28132.7253218
5933,29026.9540278
5934,43505.1845937
5935,65430.8394958
5936,132688.036322
5937,81881.7801679
5938,43473.4426136
5939,64632.4638724
5940,190529.234852
5941,131983.822128
5942,179303.535304
5943,414580.844506
5944,524944.946704
5945,1528328.20226
5946,1442024.69455
5947,1236942.41073
5948,1185386.55657
5949,1917472.20972
5950,2599271.53067
5951,3454469.73228
5952,3161873.60303
5953,3149364.54928
5954,5375157.92058
5955,5081654.40661
5956,4095952.85271
5957,6160774.22519
5958,4512606.94331
5959,5526403.21361
5960,3485077.83895
5961,2259809.71999
5962,3490298.71508
5963,4657392.18628
5964,4895782.32545
5965,5669739.56739
5966,3987011.58587
5967,5381669.85884
5968,4728676.29676
5969,3411972.22607
5970,2933570.03828
5971,2655767.77511
5972,1522656.33813
5973,956429.308586
5974,855400.566711
5975,929078.220207
5976,842011.391687
5977,1154870.8463
5978,1104923.35332
5979,436729.821591
5980,377190.001304
5981,336867.789245
5982,269661.622063
5983,178995.635821
5984,153650.694197
5985,184768.581603
5986,165966.636317
5987,166018.803297
5988,156742.658306
5989,66580.5990731
5990,62279.7002177
5991,52265.8989472
5992,134832.345788
5993,78975.7080177
5994,212990.826067
5995,263257.473572
5996,250860.567921
5997,247852.367335
5998,327471.328381
5999,363968.435479
6000,352444.187657
6001,221952.178006
6002,202873.801019
6003,191302.699733
6004,108142.115522
6005,61989.2627151
6006,61905.8254856
6007,44853.216952
6008,39649.7269889
6009,71758.5819756
6010,72230.929594
6011,87544.9233352
6012,98928.4292872
6013,72642.5327101
6014,62480.5735917
6015,63111.0373871
6016,82698.3049357
6017,68432.6591309
6018,63426.9204899
6019,51585.667791
6020,55756.3188642
6021,24499.5592865
6022,25064.612534
6023,28151.5028582
6024,30022.3236278
6025,31895.0024838
6026,40546.3536189
6027,44388.1888502
6028,56028.5387145
6029,32992.1878395
6030,28127.7893596
6031,28132.5306125
6032,28132.7253218
6033,33368.68185
6034,48679.6480649
6035,67722.7973413
6036,112790.391575
6037,172244.180623
6038,179500.157466
6039,210815.298284
6040,225719.703029
6041,174642.746668
6042,216645.517923
6043,421454.494418
6044,839480.027983
6045,1283640.07823
6046,1219899.67721
6047,1249018.02932
6048,1378778.51058
6049,2627170.83322
6050,3392428.99706
6051,3307950.08481
6052,2188001.40124
6053,2347540.04693
6054,1784430.48688
6055,1323669.67701
6056,1802702.92557
6057,2248099.63253
6058,7481967.00638
6059,4650934.62863
6060,3048629.73834
6061,1880370.589
6062,2556008.89463
6063,4719002.00149
6064,8181728.79303
6065,6212568.53153
6066,4872997.13959
6067,5229143.63882
6068,4821332.58393
6069,4104998.88751
6070,2907309.19473
6071,1909451.71332
6072,2759116.21532
6073,2515033.93214
6074,1255952.90176
6075,1059753.85403
6076,929426.895027
6077,1549530.63424
6078,1312239.47706
6079,357641.948099
6080,354412.258876
6081,364086.767725
6082,307343.284904
6083,217617.933152
6084,202335.403267
6085,167157.505568
6086,181387.888422
6087,166035.444127
6088,122047.375093
6089,44597.0711403
6090,45245.6659963
6091,59578.1318478
6092,113552.495753
6093,166367.234732
6094,225794.126761
6095,292030.416117
6096,323108.665188
6097,340985.872232
6098,398335.878489
6099,363968.435479
6100,363968.435479
6101,221934.814094
6102,206479.006963
6103,198510.748133
6104,81334.96626
6105,78447.1430058
6106,80409.9428158
6107,76909.0194868
6108,76976.3216989
6109,86208.7435614
6110,88410.7697122
6111,91823.9568074
6112,103943.118712
6113,76825.7423931
6114,62010.9024212
6115,63578.2957728
6116,77829.9360216
6117,65968.6129621
6118,109318.759687
6119,158298.646112
6120,78270.5704131
6121,46999.8449254
6122,28970.9791259
6123,24499.6119171
6124,24499.6119171
6125,24499.6119171
6126,34041.4232545
6127,37221.6388905
6128,41148.2919631
6129,35798.8010285
6130,28141.3001225
6131,28129.4062541
6132,28130.0517321
6133,33807.787642
6134,62837.4257479
6135,100581.905247
6136,106629.730148
6137,180692.46382
6138,214445.904748
6139,211032.059463
6140,213903.983985
6141,205785.247231
6142,173038.761071
6143,538782.678398
6144,1245530.24984
6145,1242155.34892
6146,1397736.13765
6147,1197078.75615
6148,2737686.7448
6149,2894966.41084
6150,2205195.64542
6151,3322101.32725
6152,1857705.62097
6153,1385244.09126
6154,798171.124583
6155,958110.835025
6156,1804285.37701
6157,2227828.28139
6158,4121850.00501
6159,2580714.90081
6160,1919194.4644
6161,1816249.52268
6162,3313114.84202
6163,2643723.97409
6164,5251982.60579
6165,6096225.23129
6166,3744171.30864
6167,2880260.78362
6168,3480849.41006
6169,6668184.14811
6170,2582113.82636
6171,1847681.19494
6172,771234.13255
6173,834704.637274
6174,1192882.49147
6175,1436654.55689
6176,1645158.6478
6177,1859526.86166
6178,1561489.50145
6179,486778.002201
6180,319812.821367
6181,234733.886978
6182,205402.484121
6183,203145.901709
6184,254225.850625
6185,267794.075271
6186,251768.173406
6187,251127.010074
6188,164348.412232
6189,21258.7505352
6190,14725.016839
6191,24345.034996
6192,90931.3107748
6193,273218.135022
6194,343841.893326
6195,333216.118239
6196,311472.943369
6197,311472.943369
6198,383292.965407
6199,363968.435479
6200,404339.729885
6201,223595.036114
6202,171648.632062
6203,115307.831086
6204,67557.3648076
6205,88548.1343789
6206,96182.6866679
6207,96182.6866679
6208,98101.6167517
6209,93640.1397447
6210,96441.3431592
6211,90455.5614328
6212,104095.470091
6213,69387.9562414
6214,60668.2479963
6215,67764.0823447
6216,119846.661947
6217,338105.29287
6218,478065.257336
6219,431941.059302
6220,119141.813399
6221,112690.802438
6222,93086.9092081
6223,27753.1291306
6224,24499.6119171
6225,27599.7772539
6226,35326.1325383
6227,35595.7936277
6228,39637.9089515
6229,38003.6000421
6230,37294.2938664
6231,30694.9065313
6232,28129.2883379
6233,39944.0879302
6234,87333.3203697
6235,95520.7530136
6236,96896.2992344
6237,102827.003144
6238,200443.091581
6239,211032.059463
6240,211032.059463
6241,207620.412788
6242,173125.587022
6243,353202.720737
6244,817757.868401
6245,1765641.97445
6246,1962843.86118
6247,1965514.54553
6248,2477434.45472
6249,2421113.5906
6250,2308804.08109
6251,2722074.58826
6252,2341576.74754
6253,1485114.42169
6254,778731.765661
6255,713322.198477
6256,830211.045481
6257,1356582.52132
6258,1760196.15021
6259,1803077.17612
6260,5637748.81426
6261,3405828.80406
6262,2312733.56632
6263,2212355.01576
6264,4263187.37534
6265,3679684.56066
6266,2398211.07656
6267,2732626.49043
6268,4516114.87853
6269,4401857.10781
6270,2823049.58447
6271,2175419.07557
6272,1725289.64285
6273,1204238.02993
6274,2834227.86847
6275,1817879.42471
6276,1701926.23286
6277,1819871.7586
6278,1456154.87984
6279,1290851.95208
6280,237267.736278
6281,204947.518062
6282,215382.333915
6283,218981.172695
6284,277313.481652
6285,269162.294343
6286,252035.136798
6287,240497.226723
6288,193719.898185
6289,62500.6805539
6290,31005.510196
6291,36307.3457874
6292,253489.087532
6293,445255.299992
6294,394330.453062
6295,399431.279107
6296,505831.647958
6297,614307.632578
6298,573492.858649
6299,276119.170217
6300,355142.37465
6301,118831.837748
6302,105579.62579
6303,66293.3796999
6304,66015.6273289
6305,74550.2766407
6306,96782.1676273
6307,96182.6866679
6308,96182.6866679
6309,103097.403992
6310,105509.911744
6311,98512.7972557
6312,99714.5845058
6313,67004.4494004
6314,53535.3767629
6315,85893.6754239
6316,178100.608588
6317,452494.418465
6318,490003.299301
6319,439976.893529
6320,112690.802438
6321,112690.802438
6322,112690.802438
6323,51646.1166363
6324,35415.4462616
6325,49070.1853735
6326,44773.2129059
6327,39513.7166779
6328,46633.105619
6329,38303.5890558
6330,40401.2169404
6331,36902.9280653
6332,31182.4159212
6333,70906.559067
6334,89356.3152962
6335,89051.1929317
6336,89506.2870779
6337,89506.2870779
6338,135293.995127
6339,163797.405533
6340,166872.054144
6341,181862.411392
6342,193750.550999
6343,305053.040529
6344,748680.348209
6345,3735294.20868
6346,1940384.78822
6347,2005477.80488
6348,1717864.38914
6349,1484792.83302
6350,2012083.10812
6351,2403768.99902
6352,2916239.12431
6353,1779757.49048
6354,891277.165902
6355,864115.842355
6356,685883.008628
6357,777204.063944
6358,2867322.83923
6359,2224675.34078
6360,2871928.16064
6361,2338718.15699
6362,1641421.22722
6363,1452842.5811
6364,2340075.04645
6365,1488385.48423
6366,1089860.29613
6367,1558335.64657
6368,3112500.83983
6369,2525873.96872
6370,2939309.83009
6371,3556316.81467
6372,3128433.38701
6373,1320925.22762
6374,3271501.70632
6375,3211796.33054
6376,1627872.29674
6377,1360588.98498
6378,932106.604488
6379,729895.05949
6380,326810.496368
6381,240646.054844
6382,221032.950941
6383,245193.51969
6384,271227.377456
6385,269858.091987
6386,269858.091987
6387,270340.910994
6388,218697.360257
6389,102931.385146
6390,86652.4264705
6391,84100.4379187
6392,380396.782558
6393,444793.916199
6394,484481.682946
6395,877234.000347
6396,955744.822868
6397,955749.863197
6398,575818.150911
6399,171019.138417
6400,217614.346
6401,23843.4025488
6402,62358.4070821
6403,66087.7508872
6404,66006.7737422
6405,65202.6179843
6406,89213.8148699
6407,95373.0094128
6408,102716.003986
6409,106788.814457
6410,99608.9218315
6411,97588.9225098
6412,85198.7124083
6413,68406.6717741
6414,76251.0347631
6415,142335.207092
6416,164295.828963
6417,297142.084427
6418,447505.665815
6419,297465.266829
6420,139111.706016
6421,123192.50439
6422,111238.606599
6423,88730.9385173
6424,86454.0334675
6425,95985.4694966
6426,88399.1119414
6427,60034.2336437
6428,50324.8059111
6429,55518.8126183
6430,41397.3822296
6431,46964.114202
6432,61788.1953387
6433,237428.545249
6434,139872.511249
6435,97574.4118795
6436,89544.1207085
6437,105413.040974
6438,140434.780473
6439,122553.775174
6440,147039.320918
6441,171793.029881
6442,178878.256314
6443,188821.124714
6444,941326.673676
6445,2266505.73991
6446,2210675.80012
6447,2040784.65707
6448,1820356.07676
6449,1464811.81572
6450,1787684.63307
6451,2209494.68326
6452,2355172.41081
6453,1912724.5135
6454,798703.919443
6455,621017.43351
6456,1269544.31213
6457,2088810.58406
6458,2093638.76271
6459,2181719.5928
6460,3643495.92219
6461,2336268.47086
6462,1598824.75698
6463,1223416.34012
6464,1525191.83472
6465,817530.619877
6466,449538.608581
6467,793304.161147
6468,1900861.14574
6469,1937107.74686
6470,1861525.58411
6471,2289285.39355
6472,1494410.6875
6473,1327140.1504
6474,1954961.39934
6475,1692576.80457
